"","taxon","Kingdom","Phylum","Class","Order","Family","Genus","Species","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","Comparison","threshold","Enriched_Genus"
"2599","sp4290","Bacteria","Gemmatimonadota","Gemmatimonadetes","Gemmatimonadales","Gemmatimonadaceae",NA,NA,1.10776063399113,0.190969044530824,0.229206666611028,0.833174040504261,0.404746580968611,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2600","sp4291","Bacteria","Actinobacteriota","Actinobacteria","Propionibacteriales","Nocardioidaceae","Aeromicrobium",NA,1.10776063399113,0.190969044530824,0.229206666611028,0.833174040504261,0.404746580968611,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2601","sp4292","Bacteria","Verrucomicrobiota","Verrucomicrobiae","Opitutales","Opitutaceae","Lacunisphaera","limnophila",1.10784421624223,0.190973745487677,0.229210128944569,0.833181964370611,0.404742112726276,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2602","sp4293","Bacteria","Proteobacteria","Gammaproteobacteria","Xanthomonadales","Rhodanobacteraceae","Aquimonas",NA,1.10784421624223,0.190973745487677,0.229210128944569,0.833181964370611,0.404742112726276,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2603","sp4295","Bacteria","Chloroflexi","Anaerolineae","Anaerolineales","Anaerolineaceae",NA,NA,1.10776063399113,0.190969044530824,0.229206666611028,0.833174040504261,0.404746580968611,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2604","sp4320","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Methyloversatilis",NA,1.10784421624223,0.190973745487677,0.229210128944569,0.83318196437061,0.404742112726276,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2605","sp4323","Bacteria","Planctomycetota","Planctomycetes","Pirellulales","Pirellulaceae","Pir4 lineage",NA,1.10784421624223,-0.147852682739755,0.219276098262525,-0.674276329756381,0.500135649793861,0.57168380591803,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2606","sp4325","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium",NA,1.10791667701241,-0.371008240307984,0.215746518317799,-1.71964879526575,0.0854963007417971,0.186423132787364,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2607","sp4327","Bacteria","Firmicutes","Bacilli","Paenibacillales","Paenibacillaceae","Paenibacillus","mendelii",1.10791667701241,-0.371008240307984,0.2157465183178,-1.71964879526574,0.0854963007417989,0.186423132787364,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2608","sp4328","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Xanthobacteraceae","Pseudorhodoplanes",NA,1.10784421624223,-0.370999895245462,0.215743599895169,-1.71963337696105,0.0854991051185854,0.186423132787364,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2609","sp4329","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium",NA,1.10784421624223,0.190973745487677,0.229210128944564,0.83318196437063,0.404742112726266,0.503768805991689,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2610","sp4330","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Saprospiraceae",NA,NA,1.10210056976823,-0.256300603639752,0.217590601328229,-1.17790291526944,0.238835312744663,0.367218010252856,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
"2611","sp4331","Bacteria","Acidobacteriota","Vicinamibacteria","Vicinamibacterales","Vicinamibacteraceae",NA,NA,1.10216448560731,0.18040474433633,0.22905707186511,0.787597356708414,0.430932261324762,0.521945136993401,"Terephthalamide Enriched","Not_Enriched","Not Enriched"
